22	182.271707005	23.9981344656	3.03418536098	86.4999999822
23	186.109102807	52.8398150296	3.40210396588	90.0000000092
24	181.106644663	18.8779161448	2.93364971204	82.5000000363
26	180.745046255	19.0421864043	2.94189011293	84
27	48.2857690663	11597.2524137	0.672636253599	36.2142243006
28	82.0941480283	219.805902288	0.805373618279	40.6414299059
29	1856.21915341	37.399365244	0.872483510987	33.9070929732
30	7.76284902885	1580.9589163	0.815908970298	113.66834533
31	3978982.82138	36.1025908399	1.16955518198	36.5487874729
32	726162.819523	24.5938664449	1.22335922523	30.5856680987
33	153.832237337	30.3251313057	0.834195201955	37.9428770146
34	149.251665304	31.2233437808	0.852855974944	38.24082826
35	1069.62803499	19.8757351695	0.975588558874	33.1493112078
36	407.017108613	24.4566842461	0.935279136905	30.437426818
38	2950475.29314	25.1146149535	1.29751815339	37.2737517471
41	311.159309634	21.2401608479	0.898797333995	31.6826457008
45	226.802687453	41.2614635706	0.881547040485	31.4753572365
46	291.802881926	22.6822196457	0.900637120155	32.2618845366
47	98.6950465627	44.6388757547	0.824508199887	37.8058531174
48	853343.524621	25.61195547	1.19494492984	32.446227552
49	1147885.14595	30.8082712468	1.16463196794	35.1799228258
50	4004642.27252	17.8877755642	1.47693508303	34.6306876344
51	1848136.17199	15.5765476106	1.50257636803	27.8800394538
52	250.925901827	25.3592088102	0.897950234808	31.7599914821
53	139.24236733	35.2540848739	0.873611301794	33.4765362005
54	112.430533234	38.8224845813	0.846934919852	36.3424785239
55	137.364478811	28.6865919339	0.876053839045	31.8654873701
56	153.668604022	33.4533397261	0.90499032564	34.0852350685
57	91.2457533027	65.9516440586	0.756570389907	34.3641148675
58	3484716.09576	20.2199907504	1.39708532651	31.5787942965
59	3746780.83102	21.0534403104	1.30510826978	32.6379488335
60	328322.888776	19.1891288812	1.27359759461	29.5594280623
61	123.661256208	40.4426595869	0.734264779901	28.9826432565
62	2738.69672476	14.2909158584	1.04332581164	20.4732777219
63	2725624.92113	9.33538352491	1.92609227333	24.3846443767
64	7114253.44186	16.221116559	1.53494866853	29.1920148003
65	8459194.86381	13.7559496117	1.64751715003	28.070587384
66	185.753687679	17.3291617133	0.848308778662	21.1388069488
67	132.226907331	23.8013493181	0.769533528917	23.6333690602
68	10004713.3869	18.8292360368	1.51430389947	28.547357481
70	236.577952172	13.6665929441	0.930411274616	21.4237036506
71	109.792888946	28.8086417494	0.821652146427	23.5624339908
72	122.622822135	20.4977184968	0.82198080176	21.3621533822
73	5904131.80585	19.3423809101	1.47247109692	26.4575539698
74	215.918518069	26.1355224657	0.90246276951	23.8190357719
75	12671715.2608	14.1800860588	1.76244758307	22.7883208448
79	910.306579611	12.8764289561	1.01661302118	16.8001301343
84	263.937477595	14.4580779702	0.863161441181	19.4354609222
91	334.292743	14.6317410562	0.931845597956	15.8268760324
97	12642424.0652	24.915720799	1.41096343384	27.0584632718
98	9355368.32156	35.169369292	1.27349545701	28.1252878742
99	11477671.2405	25.9909347569	1.35312948967	25.2862055084
100	13515050.1259	29.5600743327	1.31249650575	30.0705681306
101	47.696268361	454.678571962	0.901289421131	79.6693149985
102	190.166696783	68.5491972509	4.09089172612	106.404761876
104	184.791992315	26.9637510068	3.04249917832	82.0000000875
